business_code,cust_number,name_customer,clear_date,buisness_year,doc_id,posting_date,document_create_date,document_create_date,due_in_date,invoice_currency,document type,posting_id,area_business,total_open_amount,baseline_create_date,cust_payment_terms,invoice_id,isOpen
U001,0200769623,WAL-MAR associates,2019-12-17 00:00:00,2019.0,1930206180.0,2019-12-01,20191130,20191201,20191216.0,USD,RV,1.0,,3519.69,20191201.0,NAH4,1930206180.0,0
U001,0200803720,DEC systems,2019-12-16 00:00:00,2019.0,1930226812.0,2019-12-06,20191206,20191206,20191224.0,USD,RV,1.0,,3478.72,20191201.0,NAM4,1930226812.0,0
U001,0200794332,COST trust,2020-02-20 00:00:00,2020.0,1930486740.0,2020-02-06,20200205,20200206,20200221.0,USD,RV,1.0,,51407.61,20200206.0,NAAX,1930486740.0,0
U001,0100014724,DEC trust,2019-12-30 00:00:00,2019.0,1930292593.0,2019-12-18,20191218,20191218,20200108.0,USD,RV,1.0,,4383.96,20191216.0,NAM4,1930292593.0,0
U013,0100011958,IND co,2019-11-22 00:00:00,2019.0,1991833224.0,2019-10-04,20191004,20191004,20191118.0,USD,RV,1.0,,668.3,20191004.0,NAVF,1991833224.0,0
U001,0200777735,NASH  corporation,2019-03-20 00:00:00,2019.0,1928901570.0,2019-03-06,20190305,20190306,20190321.0,USD,RV,1.0,,21492.49,20190306.0,NAA8,1928901570.0,0
U001,0200230690,DECA ,2019-09-03 00:00:00,2019.0,1929771042.0,2019-08-21,20190821,20190821,20190908.0,USD,RV,1.0,,526.44,20190816.0,NAM4,1929771042.0,0
U001,0200806580,BE llc,2019-02-25 00:00:00,2019.0,1928796876.0,2019-02-15,20190214,20190215,20190302.0,USD,RV,1.0,,19228.98,20190215.0,NAA8,1928796876.0,0
U001,0100013335,FXM I us,2019-05-07 00:00:00,2019.0,1928909056.0,2019-03-08,20190305,20190308,20190507.0,USD,RV,1.0,,12109.89,20190308.0,NAVQ,1928909056.0,0
U001,0200769623,WAL-MAR corporation,2019-03-08 00:00:00,2019.0,1928859928.0,2019-02-25,20190226,20190225,20190312.0,USD,RV,1.0,,13065.2,20190225.0,NAH4,1928859928.0,0
CA02,0140104340,COLABOR  systems,2019-03-07 00:00:00,2019.0,2960526253.0,2019-02-19,20190219,20190219,20190302.0,CAD,RV,1.0,,2379.34,20190220.0,CA10,2960526253.0,0
CA02,0140104409,LOB llc,2019-02-08 00:00:00,2019.0,2960524272.0,2019-01-25,20190125,20190125,20190209.0,CAD,RV,1.0,,54657.25,20190130.0,CA10,2960524272.0,0
U001,0200769623,WAL-MAR corporation,2019-02-20 00:00:00,2019.0,1928723972.0,2019-02-02,20190202,20190202,20190217.0,USD,RV,1.0,,3462.93,20190202.0,NAH4,1928723972.0,0
U001,0200762301,C&S WH trust,2019-06-28 00:00:00,2019.0,1929485747.0,2019-06-13,20190613,20190613,20190628.0,USD,RV,1.0,,67548.38,20190613.0,NAC6,1929485747.0,0
U001,0200769623,WAL-MAR associates,2019-06-18 00:00:00,2019.0,1929445466.0,2019-06-07,20190606,20190607,20190622.0,USD,RV,1.0,,21051.33,20190607.0,NAH4,1929445466.0,0
U001,0200744019,TARG associates,2020-02-11 00:00:00,2020.0,1930449345.0,2020-01-29,20200128,20200129,20200213.0,USD,RV,1.0,,12974.63,20200129.0,NAA8,1930449345.0,0
U001,0200920735,ALBERT in,2019-10-18 00:00:00,2019.0,1929636649.0,2019-07-20,20190719,20190720,20191018.0,USD,RV,1.0,,767.65,20190720.0,NAVR,1929636649.0,0
U001,0200778998,CE ,2019-05-22 00:00:00,2019.0,1929277441.0,2019-05-08,20190508,20190508,20190523.0,USD,RV,1.0,,5399.55,20190508.0,NAA8,1929277441.0,0
U013,0140101584,DICK us,2019-09-09 00:00:00,2019.0,1991830006.0,2019-07-21,20190719,20190721,20190904.0,USD,RV,1.0,,7608.19,20190721.0,NAVF,1991830006.0,0
U001,0200726979,BJ'S  foundation,2019-12-09 00:00:00,2019.0,1930183847.0,2019-11-22,20191122,20191122,20191207.0,USD,RV,1.0,,116983.29,20191122.0,NAA8,1930183847.0,0
U013,0140103311,GLOBA ,2019-10-31 00:00:00,2019.0,1991832606.0,2019-09-29,20190925,20190929,20191029.0,USD,RV,1.0,,874.8,20190929.0,NAVE,1991832606.0,0
U001,200762950,HAR corp,2019-07-22 00:00:00,2019.0,1929584475.0,2019-07-08,20190707,20190708,20190723.0,USD,RV,1.0,,100408.8,20190708.0,NAA8,1929584475.0,0
U001,0200071186,FATH corporation,2019-08-06 00:00:00,2019.0,1929642831.0,2019-07-22,20190720,20190722,20190806.0,USD,RV,1.0,,60572.16,20190722.0,NAA8,1929642831.0,0
U001,0200900909,SYSCO corp,2019-05-21 00:00:00,2019.0,1929257701.0,2019-05-03,20190503,20190503,20190518.0,USD,RV,1.0,,54975.81,20190503.0,NAA8,1929257701.0,0
U001,0200762301,C&S WH trust,2019-02-25 00:00:00,2019.0,1928759479.0,2019-02-08,20190207,20190208,20190223.0,USD,RV,1.0,,15729.35,20190208.0,NAC6,1928759479.0,0
U001,0200020431,DEC corp,2019-03-18 00:00:00,2019.0,1928915423.0,2019-03-06,20190306,20190306,20190324.0,USD,RV,1.0,,11975.74,20190301.0,NAM4,1928915423.0,0
U001,200592182,DECA corp,2019-04-16 00:00:00,2019.0,1929069195.0,2019-04-02,20190402,20190402,20190424.0,USD,RV,1.0,,2313.06,20190401.0,NAM4,1929069195.0,0
U001,0200974851,RESTA llc,2019-10-02 00:00:00,2019.0,1929868924.0,2019-09-12,20190912,20190912,20191002.0,USD,RV,1.0,,911.91,20190912.0,NAD1,1929868924.0,0
U001,0200769623,WAL-MAR in,2019-05-10 00:00:00,2019.0,1929224636.0,2019-04-28,20190429,20190428,20190513.0,USD,RV,1.0,,3999.27,20190428.0,NAH4,1929224636.0,0
U001,0200726025,MARTI foundation,2020-02-21 00:00:00,2020.0,1930475137.0,2020-02-04,20200204,20200204,20200219.0,USD,RV,1.0,,27581.29,20200204.0,NAA8,1930475137.0,0
U001,200769623,WAL-MAR us,2019-07-30 00:00:00,2019.0,1929627735.0,2019-07-19,20190717,20190719,20190803.0,USD,RV,1.0,,52750.17,20190719.0,NAH4,1929627735.0,0
U001,0200744019,TARG corporation,2019-07-31 00:00:00,2019.0,1929618037.0,2019-07-14,20190713,20190714,20190729.0,USD,RV,1.0,,12969.42,20190714.0,NAA8,1929618037.0,0
U001,0200769623,WAL-MAR in,2019-09-04 00:00:00,2019.0,1929779894.0,2019-08-24,20190823,20190824,20190908.0,USD,RV,1.0,,39631.76,20190824.0,NAH4,1929779894.0,0
U001,0200290370,BARGAIN  foundation,2019-02-13 00:00:00,2019.0,1928683531.0,2019-01-28,20190125,20190128,20190212.0,USD,RV,1.0,,7878.0,20190128.0,NAA8,1928683531.0,0
U001,0200769623,WAL-MAR associates,2020-03-03 00:00:00,2020.0,1930543501.0,2020-02-21,20200219,20200221,20200307.0,USD,RV,1.0,,1898.9,20200221.0,NAH4,1930543501.0,0
U001,0200792293,UNIFIE corp,2019-08-08 00:00:00,2019.0,1929644548.0,2019-07-23,20190723,20190723,20190807.0,USD,RV,1.0,,399.9,20190723.0,NAA8,1929644548.0,0
U001,0200833713,JETRO us,2020-01-21 00:00:00,2020.0,1930333789.0,2019-12-30,20191230,20191230,20200114.0,USD,RV,1.0,,960.95,20191230.0,NAA8,1930333789.0,0
U001,0200769623,WAL-MAR foundation,2020-03-03 00:00:00,2020.0,1930538672.0,2020-02-20,20200218,20200220,20200306.0,USD,RV,1.0,,21728.9,20200220.0,NAH4,1930538672.0,0
U001,0200592182,DECA in,2019-07-01 00:00:00,2019.0,1929538538.0,2019-06-25,20190625,20190625,20190709.0,USD,RV,1.0,,782.04,20190616.0,NAM4,1929538538.0,0
U001,0200744019,TARG corporation,2019-12-26 00:00:00,2019.0,1930264229.0,2019-12-11,20191211,20191211,20191226.0,USD,RV,1.0,,9686.91,20191211.0,NAA8,1930264229.0,0
U001,0200762301,C&S WH corp,2019-12-10 00:00:00,2019.0,1930189346.0,2019-11-25,20191124,20191125,20191210.0,USD,RV,1.0,,28716.14,20191125.0,NAC6,1930189346.0,0
U001,0200785971,SYSCO  trust,2019-09-20 00:00:00,2019.0,1929827510.0,2019-09-04,20190904,20190904,20190919.0,USD,RV,1.0,,7778.99,20190904.0,NAA8,1929827510.0,0
U001,0200769623,WAL-MAR in,2020-02-19 00:00:00,2020.0,1930443236.0,2020-01-28,20200127,20200128,20200212.0,USD,RV,1.0,,1898.9,20200128.0,NAH4,1930443236.0,0
U001,0200750051,ALBER systems,2019-06-10 00:00:00,2019.0,1929087344.0,2019-04-04,20190404,20190404,20190608.0,USD,RV,1.0,,23759.18,20190404.0,NAGD,1929087344.0,0
U001,0100001196,DOLLAR co,2019-08-21 00:00:00,2019.0,1929723184.0,2019-08-09,20190808,20190809,20190824.0,USD,RV,1.0,,42724.99,20190809.0,NAA8,1929723184.0,0
U001,0200353024,DECA in,2019-03-18 00:00:00,2019.0,1928905306.0,2019-03-05,20190305,20190305,20190324.0,USD,RV,1.0,,35.52,20190301.0,NAM4,1928905306.0,0
U001,0200424504,M  trust,2020-02-18 00:00:00,2020.0,1930432381.0,2020-01-24,20200123,20200124,20200215.0,USD,RV,1.0,,30247.2,20200215.0,NATZ,1930432381.0,0
U001,0200704858,WAKE trust,2019-04-22 00:00:00,2019.0,1929091054.0,2019-04-06,20190405,20190406,20190421.0,USD,RV,1.0,,36280.37,20190406.0,NAA8,1929091054.0,0
U001,0200793568,SUPE co,2019-09-20 00:00:00,2019.0,1929821433.0,2019-09-01,20190901,20190901,20190916.0,USD,RV,1.0,,677.98,20190901.0,NAA8,1929821433.0,0
U001,0200759878,SA systems,2019-08-02 00:00:00,2019.0,1929618158.0,2019-07-16,20190713,20190716,20190731.0,USD,RV,1.0,,43647.59,20190716.0,NAH4,1929618158.0,0
U001,0200418007,AM associates,2019-10-04 00:00:00,2019.0,1929872779.0,2019-09-19,20190913,20190919,20191029.0,USD,RV,1.0,,216.48,20190919.0,NAWU,1929872779.0,0
U001,0200705742,DOT corporation,2019-03-05 00:00:00,2019.0,1928816633.0,2019-02-18,20190218,20190218,20190310.0,USD,RV,1.0,,83451.22,20190218.0,NAD1,1928816633.0,0
U001,0100015455,PERFOR trust,2019-12-16 00:00:00,2019.0,1930112638.0,2019-11-05,20191105,20191105,20191120.0,USD,RV,1.0,,8479.51,20191105.0,NAA8,1930112638.0,0
U001,CCU002,KRFT FDS foundation,2019-12-20 00:00:00,2019.0,1930192053.0,2019-11-28,20191126,20191128,20200102.0,USD,RV,1.0,,10386.45,20191128.0,NAG2,1930192053.0,0
U001,0200769623,WAL-MAR in,2019-01-14 00:00:00,2019.0,1928554019.0,2019-01-03,20190102,20190103,20190118.0,USD,RV,1.0,,2363.08,20190103.0,NAH4,1928554019.0,0
U001,0200719526,SHARP S trust,2019-05-20 00:00:00,2019.0,1929246262.0,2019-05-07,20190506,20190507,20190522.0,USD,RV,1.0,,3402.8,20190507.0,NAA8,1929246262.0,0
U001,0200769623,WAL-MAR us,2019-10-30 00:00:00,2019.0,1930023576.0,2019-10-19,20191017,20191019,20191103.0,USD,RV,1.0,,43984.01,20191019.0,NAH4,1930023576.0,0
U001,0200799367,MCL corporation,2019-05-30 00:00:00,2019.0,1929317472.0,2019-05-15,20190514,20190515,20190530.0,USD,RV,1.0,,59568.4,20190515.0,NAA8,1929317472.0,0
CA02,0140104409,LOB corp,2019-08-09 00:00:00,2019.0,2960568423.0,2019-07-27,20190727,20190727,20190807.0,CAD,RV,1.0,,125419.88,20190728.0,CA10,2960568423.0,0
U001,0200895843,US  corporation,2019-10-04 00:00:00,2019.0,1929859565.0,2019-09-10,20190910,20190910,20190930.0,USD,RV,1.0,,541.33,20190910.0,NAD1,1929859565.0,0
U001,0200769623,WAL-MAR corp,2019-07-09 00:00:00,2019.0,1929528875.0,2019-06-22,20190621,20190622,20190707.0,USD,RV,1.0,,31266.93,20190622.0,NAH4,1929528875.0,0
U001,0200769623,WAL-MAR us,2019-05-29 00:00:00,2019.0,1929336906.0,2019-05-17,20190517,20190517,20190601.0,USD,RV,1.0,,1897.5,20190517.0,NAH4,1929336906.0,0
U001,0200769623,WAL-MAR llc,2019-11-27 00:00:00,2019.0,1930122521.0,2019-11-08,20191107,20191108,20191123.0,USD,RV,1.0,,49818.39,20191108.0,NAH4,1930122521.0,0
U001,0200744019,TARG corp,2020-03-02 00:00:00,2020.0,1930530421.0,2020-02-15,20200214,20200215,20200301.0,USD,RV,1.0,,50741.3,20200215.0,NAA8,1930530421.0,0
U001,0200707822,PUBLI us,2019-10-02 00:00:00,2019.0,1929881383.0,2019-09-17,20190917,20190917,20191002.0,USD,RV,1.0,,221668.67,20190917.0,NAA8,1929881383.0,0
U005,0100025658,PEA llc,2019-05-29 00:00:00,2019.0,1929158348.0,2019-04-18,20190416,20190418,20190518.0,USD,RV,1.0,,10323.24,20190418.0,NAD5,1929158348.0,0
U001,0200799367,MCL in,2020-03-09 00:00:00,2020.0,1930536903.0,2020-02-23,20200217,20200223,20200309.0,USD,RV,1.0,,8758.0,20200223.0,NAA8,1930536903.0,0
U001,0200571849,US  co,2019-01-23 00:00:00,2019.0,1928517490.0,2019-01-02,20181231,20190102,20190122.0,USD,RV,1.0,,186.66,20190102.0,NAD1,1928517490.0,0
U001,0200769623,WAL-MAR llc,2019-07-22 00:00:00,2019.0,1929595813.0,2019-07-10,20190709,20190710,20190725.0,USD,RV,1.0,,48363.44,20190710.0,NAH4,1929595813.0,0
U001,0200769623,WAL-MAR systems,2019-11-05 00:00:00,2019.0,1930048625.0,2019-10-24,20191023,20191024,20191108.0,USD,RV,1.0,,12576.96,20191024.0,NAH4,1930048625.0,0
U001,0200769623,WAL-MAR associates,2019-05-24 00:00:00,2019.0,1929304147.0,2019-05-13,20190512,20190513,20190528.0,USD,RV,1.0,,1403.69,20190513.0,NAH4,1929304147.0,0
U013,0140104150,CS trust,2019-12-05 00:00:00,2019.0,1991833539.0,2019-10-20,20191018,20191020,20191204.0,USD,RV,1.0,,3274.21,20191020.0,NAVF,1991833539.0,0
U001,0200515231,US  in,2019-08-23 00:00:00,2019.0,1929695442.0,2019-08-02,20190803,20190802,20190817.0,USD,RV,1.0,,46657.64,20190802.0,NAA8,1929695442.0,0
U001,0200936373,SUPE corporation,2019-07-11 00:00:00,2019.0,1929534494.0,2019-06-24,20190624,20190624,20190709.0,USD,RV,1.0,,6473.33,20190624.0,NAA8,1929534494.0,0
U001,0200769623,WAL-MAR co,2019-10-28 00:00:00,2019.0,1929983718.0,2019-10-09,20191008,20191009,20191024.0,USD,RV,1.0,,246.2,20191009.0,NAH4,1929983718.0,0
U001,0100047527,LIDL foundation,2019-08-13 00:00:00,2019.0,1929660985.0,2019-07-29,20190725,20190729,20190813.0,USD,RV,1.0,,15304.67,20190729.0,NAA8,1929660985.0,0
U001,0200803720,DEC trust,2020-01-09 00:00:00,2020.0,1930370841.0,2020-01-08,20200108,20200108,20200108.0,USD,RV,1.0,,2916.36,20200101.0,NAM1,1930370841.0,0
U001,0200769623,WAL-MAR in,2019-04-02 00:00:00,2019.0,1929015380.0,2019-03-23,20190323,20190323,20190407.0,USD,RV,1.0,,13606.19,20190323.0,NAH4,1929015380.0,0
U001,0200780825,SYSCO FO foundation,2019-09-03 00:00:00,2019.0,1929715891.0,2019-08-13,20190807,20190813,20190902.0,USD,RV,1.0,,13737.36,20190813.0,NAD1,1929715891.0,0
U001,0200020431,DEC corporation,2019-12-02 00:00:00,2019.0,1930184478.0,2019-11-22,20191122,20191122,20191209.0,USD,RV,1.0,,327.56,20191116.0,NAM4,1930184478.0,0
U001,100000222,SMITHFIE llc,2019-06-03 00:00:00,2019.0,1929330016.0,2019-05-22,20190516,20190522,20190606.0,USD,RV,1.0,,1120.37,20190522.0,NAA8,1929330016.0,0
U001,0200700919,US  foundation,2019-05-29 00:00:00,2019.0,1929284356.0,2019-05-08,20190508,20190508,20190528.0,USD,RV,1.0,,51517.87,20190508.0,NAD1,1929284356.0,0
CA02,0140106181,THE  foundation,2020-01-29 00:00:00,2020.0,2960606847.0,2020-01-13,20200113,20200113,20200124.0,CAD,RV,1.0,,2889.0,20200114.0,CA10,2960606847.0,0
U001,0200780825,SYSCO FO corporation,2019-12-31 00:00:00,2019.0,1930221723.0,2019-12-11,20191205,20191211,20191231.0,USD,RV,1.0,,9640.82,20191211.0,NAD1,1930221723.0,0
U001,200739534,OK llc,2019-06-06 00:00:00,2019.0,1929357386.0,2019-05-22,20190522,20190522,20190606.0,USD,RV,1.0,,54817.02,20190522.0,NAA8,1929357386.0,0
CA02,0140104249,SOB in,2020-03-02 00:00:00,2020.0,2960613330.0,2020-02-08,20200208,20200208,20200227.0,CAD,RV,1.0,,41446.71,20200217.0,CA10,2960613330.0,0
U001,0200744019,TARG corp,2019-04-15 00:00:00,2019.0,1929057651.0,2019-03-30,20190330,20190330,20190414.0,USD,RV,1.0,,23505.6,20190330.0,NAA8,1929057651.0,0
U001,0200230690,DECA foundation,2019-10-01 00:00:00,2019.0,1929901884.0,2019-09-20,20190920,20190920,20191009.0,USD,RV,1.0,,8334.55,20190916.0,NAM4,1929901884.0,0
U001,0200705742,DOT ,2019-02-25 00:00:00,2019.0,1928678474.0,2019-01-23,20190124,20190123,20190226.0,USD,RV,1.0,,2493.66,20190123.0,NAAW,1928678474.0,0
U001,0200769623,WAL-MAR us,2020-03-04 00:00:00,2020.0,1930560110.0,2020-02-23,20200223,20200223,20200309.0,USD,RV,1.0,,46381.44,20200223.0,NAH4,1930560110.0,0
U001,0200769623,WAL-MAR co,2020-03-02 00:00:00,2020.0,1930527342.0,2020-02-20,20200214,20200220,20200306.0,USD,RV,1.0,,15647.89,20200220.0,NAH4,1930527342.0,0
U001,0200769623,WAL-MAR us,2019-07-31 00:00:00,2019.0,1929643884.0,2019-07-21,20190721,20190721,20190805.0,USD,RV,1.0,,47227.69,20190721.0,NAH4,1929643884.0,0
U001,0200803720,DEC ,2019-11-01 00:00:00,2019.0,1930045971.0,2019-10-23,20191023,20191023,20191108.0,USD,RV,1.0,,306.66,20191016.0,NAM4,1930045971.0,0
U001,0100044037,MERRID associates,2019-05-02 00:00:00,2019.0,1929173172.0,2019-04-18,20190418,20190418,20190503.0,USD,RV,1.0,,38737.6,20190418.0,NAA8,1929173172.0,0
U001,0200769623,WAL-MAR trust,2019-11-21 00:00:00,2019.0,1930077632.0,2019-11-01,20191031,20191101,20191116.0,USD,RV,1.0,,2271.65,20191101.0,NAH4,1930077632.0,0
U001,0200900909,SYSCO llc,2019-01-24 00:00:00,2019.0,1928588621.0,2019-01-07,20190108,20190107,20190122.0,USD,RV,1.0,,7700.73,20190107.0,NAA8,1928588621.0,0
U001,0200704858,WAKE corporation,2019-04-04 00:00:00,2019.0,1928992169.0,2019-03-20,20190319,20190320,20190404.0,USD,RV,1.0,,55827.3,20190320.0,NAA8,1928992169.0,0
U001,0100043975,JAVA corp,2019-05-16 00:00:00,2019.0,1929237106.0,2019-05-01,20190501,20190501,20190516.0,USD,RV,1.0,,5194.0,20190501.0,NAA8,1929237106.0,0
U001,0200759878,SA us,2020-03-12 00:00:00,2020.0,1930558210.0,2020-02-25,20200222,20200225,20200311.0,USD,RV,1.0,,30867.59,20200225.0,NAH4,1930558210.0,0
U001,0200705089,JETR corporation,2019-09-11 00:00:00,2019.0,1929792290.0,2019-08-27,20190826,20190827,20191031.0,USD,RV,1.0,,280.64,20190827.0,NAGD,1929792290.0,0
U001,0200769623,WAL-MAR trust,2019-02-11 00:00:00,2019.0,1928713026.0,2019-01-31,20190131,20190131,20190215.0,USD,RV,1.0,,11480.15,20190131.0,NAH4,1928713026.0,0
U001,0200337148,COAS corp,2019-09-19 00:00:00,2019.0,1929829081.0,2019-09-04,20190904,20190904,20190919.0,USD,RV,1.0,,33784.9,20190904.0,NAA8,1929829081.0,0
U001,0100031704,DELHAIZE systems,2019-04-26 00:00:00,2019.0,1928976185.0,2019-03-18,20190316,20190318,20190402.0,USD,RV,1.0,,16651.07,20190318.0,NAA8,1928976185.0,0
U001,0200776463,KROGE systems,2019-08-05 00:00:00,2019.0,1929643694.0,2019-07-20,20190720,20190720,20190804.0,USD,RV,1.0,,90087.12,20190720.0,NAA8,1929643694.0,0
CA02,0140104229,A & W F us,2020-02-07 00:00:00,2020.0,2960609949.0,2020-01-25,20200125,20200125,20200204.0,CAD,RV,1.0,,1537.65,20200125.0,CA10,2960609949.0,0
U001,0200769623,WAL-MAR co,2019-03-26 00:00:00,2019.0,1928975980.0,2019-03-16,20190315,20190316,20190331.0,USD,RV,1.0,,1534.2,20190316.0,NAH4,1928975980.0,0
U001,0200769623,WAL-MAR us,2019-01-10 00:00:00,2019.0,1928540495.0,2018-12-31,20181229,20181231,20190115.0,USD,RV,1.0,,69224.03,20181231.0,NAH4,1928540495.0,0
U001,0200744019,TARG in,2019-10-08 00:00:00,2019.0,1929908463.0,2019-09-22,20190921,20190922,20191007.0,USD,RV,1.0,,13908.3,20190922.0,NAA8,1929908463.0,0
U001,0200974851,RESTA llc,2019-10-02 00:00:00,2019.0,1929881949.0,2019-09-17,20190917,20190917,20191002.0,USD,RV,1.0,,2918.7,20190917.0,NAA8,1929881949.0,0
U001,0200230690,DECA systems,2020-02-03 00:00:00,2020.0,1930426552.0,2020-01-22,20200122,20200122,20200208.0,USD,RV,1.0,,1727.14,20200116.0,NAM4,1930426552.0,0
U001,200418007,AM trust,2019-06-10 00:00:00,2019.0,1929340613.0,2019-05-24,20190517,20190524,20190608.0,USD,RV,1.0,,17396.52,20190524.0,NAA8,1929340613.0,0
U001,0200762301,C&S WH co,2020-02-19 00:00:00,2020.0,1930469008.0,2020-02-04,20200202,20200204,20200219.0,USD,RV,1.0,,22662.28,20200204.0,NAC6,1930469008.0,0
U001,0200769623,WAL-MAR corporation,2019-11-19 00:00:00,2019.0,1930128330.0,2019-11-08,20191108,20191108,20191123.0,USD,RV,1.0,,13444.0,20191108.0,NAH4,1930128330.0,0
U001,0200726979,BJ'S  in,2019-02-20 00:00:00,2019.0,1928726538.0,2019-02-04,20190202,20190204,20190219.0,USD,RV,1.0,,188.99,20190204.0,NAA8,1928726538.0,0
U001,0200762301,C&S WH corp,2019-12-03 00:00:00,2019.0,1930163174.0,2019-11-18,20191117,20191118,20191203.0,USD,RV,1.0,,67863.59,20191118.0,NAC6,1930163174.0,0
U001,0200792293,UNIFIE systems,2019-05-23 00:00:00,2019.0,1929272371.0,2019-05-08,20190507,20190508,20190523.0,USD,RV,1.0,,52767.92,20190508.0,NAA8,1929272371.0,0
CA02,0140106408,WAL-M us,2019-12-16 00:00:00,2019.0,2960596227.0,2019-11-28,20191128,20191128,20191209.0,CAD,RV,1.0,,56184.04,20191129.0,CA10,2960596227.0,0
U001,0200126819,MCLANE corp,2020-02-10 00:00:00,2020.0,1930410637.0,2020-01-24,20200117,20200124,20200208.0,USD,RV,1.0,,677.0,20200124.0,NAA8,1930410637.0,0
U001,0100056677,SYSCO trust,2019-12-06 00:00:00,2019.0,1930157889.0,2019-11-18,20191115,20191118,20191203.0,USD,RV,1.0,,47008.76,20191118.0,NAA8,1930157889.0,0
U001,0200769623,WAL-MAR corp,2019-02-06 00:00:00,2019.0,1928689403.0,2019-01-27,20190126,20190127,20190211.0,USD,RV,1.0,,45644.51,20190127.0,NAH4,1928689403.0,0
U001,0200726979,BJ'S  corp,2019-07-08 00:00:00,2019.0,1929516159.0,2019-06-19,20190619,20190619,20190704.0,USD,RV,1.0,,14333.87,20190619.0,NAA8,1929516159.0,0
U001,0200769623,WAL-MAR ,2019-03-08 00:00:00,2019.0,1928854640.0,2019-02-26,20190225,20190226,20190313.0,USD,RV,1.0,,65333.38,20190226.0,NAH4,1928854640.0,0
U001,0200759878,SA ,2019-08-09 00:00:00,2019.0,1929656415.0,2019-07-24,20190724,20190724,20190808.0,USD,RV,1.0,,24151.99,20190724.0,NAH4,1929656415.0,0
U001,0200726979,BJ'S  systems,2019-10-23 00:00:00,2019.0,1929983125.0,2019-10-08,20191008,20191008,20191023.0,USD,RV,1.0,,27.6,20191008.0,NAA8,1929983125.0,0
U001,0200418007,AM systems,2019-03-29 00:00:00,2019.0,1928944471.0,2019-03-14,20190311,20190314,20190329.0,USD,RV,1.0,,8448.61,20190314.0,NAA8,1928944471.0,0
U001,0200769623,WAL-MAR us,2019-05-15 00:00:00,2019.0,1929260284.0,2019-05-05,20190504,20190505,20190520.0,USD,RV,1.0,,2855.84,20190505.0,NAH4,1929260284.0,0
U001,0200561861,CO foundation,2020-01-14 00:00:00,2020.0,1930316591.0,2019-12-30,20191230,20191230,20200114.0,USD,RV,1.0,,34608.48,20191230.0,NAA8,1930316591.0,0
CA02,0140105847,GORDON F us,2019-06-24 00:00:00,2019.0,2960553287.0,2019-06-11,20190611,20190611,20190623.0,CAD,RV,1.0,,874.99,20190613.0,CA10,2960553287.0,0
U001,0200769623,WAL-MAR corporation,2020-02-26 00:00:00,2020.0,1930520499.0,2020-02-15,20200213,20200215,20200301.0,USD,RV,1.0,,62650.73,20200215.0,NAH4,1930520499.0,0
U001,0200762301,C&S WH in,2019-08-29 00:00:00,2019.0,1929739396.0,2019-08-14,20190813,20190814,20190829.0,USD,RV,1.0,,1919.23,20190814.0,NAC6,1929739396.0,0
U001,0200337148,COAS co,2019-08-06 00:00:00,2019.0,1929651131.0,2019-07-22,20190723,20190722,20190806.0,USD,RV,1.0,,62766.36,20190722.0,NAA8,1929651131.0,0
CA02,0140104429,COSTCO trust,2019-09-16 00:00:00,2019.0,2960575682.0,2019-08-28,20190828,20190828,20190909.0,CAD,RV,1.0,,5503.46,20190830.0,CA10,2960575682.0,0
U001,CCU013,KRAFT F corporation,2020-02-28 00:00:00,2020.0,1930410175.0,2020-01-17,20200117,20200117,20200117.0,USD,RV,1.0,,13680.8,20200117.0,NAX2,1930410175.0,0
U001,0200020431,DEC associates,2019-07-01 00:00:00,2019.0,1929514922.0,2019-06-19,20190619,20190619,20190709.0,USD,RV,1.0,,4606.32,20190616.0,NAM4,1929514922.0,0
U001,0200797984,PIGGLY llc,2019-06-25 00:00:00,2019.0,1929460831.0,2019-06-10,20190609,20190610,20190625.0,USD,RV,1.0,,11688.0,20190610.0,NAA8,1929460831.0,0
U001,0200769623,WAL-MAR foundation,2020-01-21 00:00:00,2020.0,1930353700.0,2020-01-06,20200104,20200106,20200121.0,USD,RV,1.0,,53994.5,20200106.0,NAH4,1930353700.0,0
U001,0200794332,COST co,2019-11-27 00:00:00,2019.0,1930146581.0,2019-11-13,20191113,20191113,20191128.0,USD,RV,1.0,,20070.3,20191113.0,NAAX,1930146581.0,0
U001,0200803720,DEC in,2019-08-16 00:00:00,2019.0,1929716140.0,2019-08-07,20190807,20190807,20190824.0,USD,RV,1.0,,457.96,20190801.0,NAM4,1929716140.0,0
U002,0100036009,JOSE us,2019-02-25 00:00:00,2019.0,1990562755.0,2019-01-12,20190108,20190112,20190216.0,USD,RV,1.0,,12479.84,20190112.0,NAG2,1990562755.0,0
U001,0200772670,ASSOCIAT llc,2019-04-12 00:00:00,2019.0,1929042917.0,2019-03-28,20190328,20190328,20190412.0,USD,RV,1.0,,180600.64,20190328.0,NAU5,1929042917.0,0
U001,0200706844,WINC associates,2019-09-06 00:00:00,2019.0,1929774083.0,2019-08-22,20190822,20190822,20190906.0,USD,RV,1.0,,48875.34,20190822.0,NAA8,1929774083.0,0
U001,0200697207,WA associates,2019-01-29 00:00:00,2019.0,1928621182.0,2019-01-15,20190114,20190115,20190130.0,USD,RV,1.0,,27189.02,20190115.0,NAA8,1928621182.0,0
